"","Site","Sample","season","scientific","Abundance.m2","oys.density","moys.density"
"778",5,2,"f","Rangia flexuosa",4.34027777777778,0,43
"779",5,2,"s","Diptera Chironomidae",8.68055555555556,0,35.0588235294118
"780",5,2,"f","Eurypanopeus depressus",312.5,0,43
"781",5,2,"s","Eurypanopeus depressus",47.7430555555556,0,35.0588235294118
"782",5,2,"u","Eurypanopeus depressus",13.0208333333333,0,36.8484848484848
"783",5,2,"w","Eurypanopeus depressus",60.7638888888889,80,27.3846153846154
"784",5,2,"f","Callinectes sapidus",17.3611111111111,0,43
"785",5,2,"s","Callinectes sapidus",4.34027777777778,0,35.0588235294118
"786",5,2,"u","Callinectes sapidus",69.4444444444444,0,36.8484848484848
"787",5,2,"w","Callinectes sapidus",4.34027777777778,80,27.3846153846154
"788",5,2,"f","Gobiosoma bosc/robustum",34.7222222222222,0,43
"789",5,2,"s","Gobiosoma bosc/robustum",13.0208333333333,0,35.0588235294118
"790",5,2,"u","Gobiosoma bosc/robustum",190.972222222222,0,36.8484848484848
"791",5,2,"w","Gobiosoma bosc/robustum",34.7222222222222,80,27.3846153846154
"792",5,2,"f","Gobiesox strumosus",4.34027777777778,0,43
"793",5,2,"s","Gobiesox strumosus",4.34027777777778,0,35.0588235294118
"794",5,2,"u","Gobiesox strumosus",17.3611111111111,0,36.8484848484848
"795",5,2,"w","Myrophis punctatus",8.68055555555556,80,27.3846153846154
"796",5,2,"u","Hypsoblennius ionthas",17.3611111111111,0,36.8484848484848
"797",5,2,"w","Nemertea",4.34027777777778,80,27.3846153846154
"798",5,2,"f","Alitta succinea",34.7222222222222,0,43
"799",5,2,"s","Alitta succinea",173.611111111111,0,35.0588235294118
"800",5,2,"u","Alitta succinea",43.4027777777778,0,36.8484848484848
"801",5,2,"w","Alitta succinea",108.506944444444,80,27.3846153846154
"802",5,2,"f","Palaemonetes ",95.4861111111111,0,43
"803",5,2,"s","Palaemonetes ",95.4861111111111,0,35.0588235294118
"804",5,2,"u","Palaemonetes ",243.055555555556,0,36.8484848484848
"805",5,2,"w","Palaemonetes ",69.4444444444444,80,27.3846153846154
"806",5,2,"u","Alpheidae",4.34027777777778,0,36.8484848484848
"807",5,2,"f","Macrobrachium acanthurus",4.34027777777778,0,43
"808",5,3,"f","Gammaridae",295.138888888889,64,43
"809",5,3,"s","Gammaridae",65.1041666666667,0,35.0588235294118
"810",5,3,"u","Gammaridae",407.986111111111,96,36.8484848484848
"811",5,3,"f","Corophiidae",143.229166666667,64,43
"812",5,3,"s","Corophiidae",130.208333333333,0,35.0588235294118
"813",5,3,"u","Corophiidae",781.25,96,36.8484848484848
"814",5,3,"s","Diptera Chironomidae",17.3611111111111,0,35.0588235294118
"815",5,3,"u","Diptera Chironomidae",8.68055555555556,96,36.8484848484848
"816",5,3,"f","Eurypanopeus depressus",360.243055555556,64,43
"817",5,3,"s","Eurypanopeus depressus",43.4027777777778,0,35.0588235294118
"818",5,3,"u","Eurypanopeus depressus",26.0416666666667,96,36.8484848484848
"819",5,3,"f","Callinectes sapidus",73.7847222222222,64,43
"820",5,3,"s","Callinectes sapidus",8.68055555555556,0,35.0588235294118
"821",5,3,"u","Callinectes sapidus",30.3819444444444,96,36.8484848484848
"822",5,3,"u","Ctenogobius boleosoma",4.34027777777778,96,36.8484848484848
"823",5,3,"u","Chasmodes longimaxilla",4.34027777777778,96,36.8484848484848
"824",5,3,"f","Gobiosoma bosc/robustum",52.0833333333333,64,43
"825",5,3,"s","Gobiosoma bosc/robustum",13.0208333333333,0,35.0588235294118
"826",5,3,"u","Gobiosoma bosc/robustum",151.909722222222,96,36.8484848484848
"827",5,3,"s","Gobiesox strumosus",4.34027777777778,0,35.0588235294118
"828",5,3,"u","Gobiesox strumosus",8.68055555555556,96,36.8484848484848
"829",5,3,"u","Hypsoblennius hentz",8.68055555555556,96,36.8484848484848
"830",5,3,"u","Isopoda Idoteidae",4.34027777777778,96,36.8484848484848
"831",5,3,"s","Loxothylacus panopaei",4.34027777777778,0,35.0588235294118
"832",5,3,"f","Alitta succinea",21.7013888888889,64,43
"833",5,3,"s","Alitta succinea",78.125,0,35.0588235294118
"834",5,3,"u","Alitta succinea",21.7013888888889,96,36.8484848484848
"835",5,3,"f","Palaemonetes ",203.993055555556,64,43
"836",5,3,"s","Palaemonetes ",52.0833333333333,0,35.0588235294118
"837",5,3,"u","Palaemonetes ",269.097222222222,96,36.8484848484848
"838",5,3,"f","Penaeus setiferus",8.68055555555556,64,43
"839",5,4,"f","Gammaridae",277.777777777778,32,43
"840",5,4,"s","Gammaridae",355.902777777778,80,35.0588235294118
"841",5,4,"w","Gammaridae",312.5,0,27.3846153846154
"842",5,4,"f","Lysianassidae",8.68055555555556,32,43
"843",5,4,"f","Corophiidae",117.1875,32,43
"844",5,4,"s","Corophiidae",503.472222222222,80,35.0588235294118
"845",5,4,"w","Corophiidae",633.680555555556,0,27.3846153846154
"846",5,4,"s","Ampelisca abdita",8.68055555555556,80,35.0588235294118
"847",5,4,"f","Diptera Chironomidae",4.34027777777778,32,43
"848",5,4,"s","Diptera Chironomidae",8.68055555555556,80,35.0588235294118
"849",5,4,"w","Diptera Chironomidae",4.34027777777778,0,27.3846153846154
"850",5,4,"f","Eurypanopeus depressus",95.4861111111111,32,43
"851",5,4,"s","Eurypanopeus depressus",26.0416666666667,80,35.0588235294118
"852",5,4,"w","Eurypanopeus depressus",82.4652777777778,0,27.3846153846154
"853",5,4,"f","Callinectes sapidus",39.0625,32,43
"854",5,4,"s","Callinectes sapidus",13.0208333333333,80,35.0588235294118
"855",5,4,"f","Gobiosoma bosc/robustum",65.1041666666667,32,43
"856",5,4,"s","Gobiosoma bosc/robustum",17.3611111111111,80,35.0588235294118
"857",5,4,"w","Gobiosoma bosc/robustum",47.7430555555556,0,27.3846153846154
"858",5,4,"s","Gobiesox strumosus",4.34027777777778,80,35.0588235294118
"859",5,4,"w","Myrophis punctatus",4.34027777777778,0,27.3846153846154
"860",5,4,"f","Hypsoblennius ionthas",8.68055555555556,32,43
"861",5,4,"s","Vitta usnea",4.34027777777778,80,35.0588235294118
"862",5,4,"s","Isopoda Idoteidae",4.34027777777778,80,35.0588235294118
"863",5,4,"s","Isopoda Anthuridae",21.7013888888889,80,35.0588235294118
"864",5,4,"w","Loxothylacus panopaei",4.34027777777778,0,27.3846153846154
"865",5,4,"f","Alitta succinea",65.1041666666667,32,43
"866",5,4,"s","Alitta succinea",86.8055555555556,80,35.0588235294118
"867",5,4,"w","Alitta succinea",134.548611111111,0,27.3846153846154
"868",5,4,"f","Palaemonetes ",238.715277777778,32,43
"869",5,4,"s","Palaemonetes ",8.68055555555556,80,35.0588235294118
"870",5,4,"w","Palaemonetes ",177.951388888889,0,27.3846153846154
"871",5,4,"f","Alpheidae",4.34027777777778,32,43
"872",5,4,"s","Crepidula atrasolea",4.34027777777778,80,35.0588235294118
"873",5,5,"f","Gammaridae",256.076388888889,16,43
"874",5,5,"s","Gammaridae",104.166666666667,48,35.0588235294118
"875",5,5,"u","Gammaridae",195.3125,64,36.8484848484848
"876",5,5,"w","Gammaridae",143.229166666667,32,27.3846153846154
"877",5,5,"f","Lysianassidae",4.34027777777778,16,43
"878",5,5,"f","Corophiidae",117.1875,16,43
"879",5,5,"s","Corophiidae",82.4652777777778,48,35.0588235294118
"880",5,5,"u","Corophiidae",52.0833333333333,64,36.8484848484848
"881",5,5,"w","Corophiidae",39.0625,32,27.3846153846154
"882",5,5,"s","Ampelisca abdita",4.34027777777778,48,35.0588235294118
"883",5,5,"s","Diptera Chironomidae",13.0208333333333,48,35.0588235294118
"884",5,5,"u","Diptera Chironomidae",4.34027777777778,64,36.8484848484848
"885",5,5,"f","Eurypanopeus depressus",82.4652777777778,16,43
"886",5,5,"s","Eurypanopeus depressus",17.3611111111111,48,35.0588235294118
"887",5,5,"u","Eurypanopeus depressus",52.0833333333333,64,36.8484848484848
"888",5,5,"w","Eurypanopeus depressus",65.1041666666667,32,27.3846153846154
"889",5,5,"f","Callinectes sapidus",26.0416666666667,16,43
"890",5,5,"s","Callinectes sapidus",8.68055555555556,48,35.0588235294118
"891",5,5,"u","Callinectes sapidus",39.0625,64,36.8484848484848
"892",5,5,"w","Callinectes sapidus",8.68055555555556,32,27.3846153846154
"893",5,5,"f","Gobiosoma bosc/robustum",52.0833333333333,16,43
"894",5,5,"s","Gobiosoma bosc/robustum",39.0625,48,35.0588235294118
"895",5,5,"u","Gobiosoma bosc/robustum",91.1458333333333,64,36.8484848484848
"896",5,5,"w","Gobiosoma bosc/robustum",30.3819444444444,32,27.3846153846154
"897",5,5,"u","Gobiesox strumosus",13.0208333333333,64,36.8484848484848
"898",5,5,"u","Myrophis punctatus",8.68055555555556,64,36.8484848484848
"899",5,5,"f","Hypsoblennius ionthas",4.34027777777778,16,43
"900",5,5,"u","Hypsoblennius ionthas",8.68055555555556,64,36.8484848484848
"901",5,5,"w","Probopyrus pandalicola",4.34027777777778,32,27.3846153846154
"902",5,5,"f","Alitta succinea",39.0625,16,43
"903",5,5,"s","Alitta succinea",95.4861111111111,48,35.0588235294118
"904",5,5,"u","Alitta succinea",56.4236111111111,64,36.8484848484848
"905",5,5,"w","Alitta succinea",39.0625,32,27.3846153846154
"906",5,5,"f","Palaemonetes ",468.75,16,43
"907",5,5,"s","Palaemonetes ",30.3819444444444,48,35.0588235294118
"908",5,5,"u","Palaemonetes ",486.111111111111,64,36.8484848484848
"909",5,5,"w","Palaemonetes ",338.541666666667,32,27.3846153846154
"910",5,5,"f","Alpheidae",8.68055555555556,16,43
"911",5,6,"f","Gammaridae",143.229166666667,144,43
"912",5,6,"u","Gammaridae",147.569444444444,0,36.8484848484848
"913",5,6,"w","Gammaridae",325.520833333333,0,27.3846153846154
"914",5,6,"f","Lysianassidae",4.34027777777778,144,43
"915",5,6,"f","Corophiidae",60.7638888888889,144,43
"916",5,6,"u","Corophiidae",125.868055555556,0,36.8484848484848
"917",5,6,"w","Corophiidae",121.527777777778,0,27.3846153846154
"918",5,6,"f","Diptera Chironomidae",4.34027777777778,144,43
"919",5,6,"u","Diptera Chironomidae",13.0208333333333,0,36.8484848484848
"920",5,6,"f","Eurypanopeus depressus",156.25,144,43
"921",5,6,"u","Eurypanopeus depressus",21.7013888888889,0,36.8484848484848
"922",5,6,"w","Eurypanopeus depressus",73.7847222222222,0,27.3846153846154
"923",5,6,"f","Callinectes sapidus",13.0208333333333,144,43
"924",5,6,"u","Callinectes sapidus",39.0625,0,36.8484848484848
"925",5,6,"f","Chasmodes longimaxilla",4.34027777777778,144,43
"926",5,6,"f","Eleotris amblyopsis",4.34027777777778,144,43
"927",5,6,"w","Fundulus grandis",8.68055555555556,0,27.3846153846154
"928",5,6,"f","Gobiosoma bosc/robustum",43.4027777777778,144,43
"929",5,6,"u","Gobiosoma bosc/robustum",117.1875,0,36.8484848484848
"930",5,6,"w","Gobiosoma bosc/robustum",21.7013888888889,0,27.3846153846154
"931",5,6,"u","Gobiesox strumosus",21.7013888888889,0,36.8484848484848
"932",5,6,"f","Myrophis punctatus",4.34027777777778,144,43
"933",5,6,"u","Myrophis punctatus",8.68055555555556,0,36.8484848484848
"934",5,6,"w","Loxothylacus panopaei",4.34027777777778,0,27.3846153846154
"935",5,6,"f","Alitta succinea",43.4027777777778,144,43
"936",5,6,"u","Alitta succinea",30.3819444444444,0,36.8484848484848
"937",5,6,"w","Alitta succinea",69.4444444444444,0,27.3846153846154
"938",5,6,"f","Palaemonetes ",130.208333333333,144,43
"939",5,6,"u","Palaemonetes ",455.729166666667,0,36.8484848484848
"940",5,6,"w","Palaemonetes ",334.201388888889,0,27.3846153846154
"941",5,6,"u","Penaeus aztecus",4.34027777777778,0,36.8484848484848
"942",5,6,"u","Penaeus setiferus",4.34027777777778,0,36.8484848484848
"943",5,7,"s","Gammaridae",169.270833333333,48,35.0588235294118
"944",5,7,"u","Gammaridae",138.888888888889,48,36.8484848484848
"945",5,7,"w","Gammaridae",225.694444444444,0,27.3846153846154
"946",5,7,"s","Corophiidae",65.1041666666667,48,35.0588235294118
"947",5,7,"u","Corophiidae",86.8055555555556,48,36.8484848484848
"948",5,7,"w","Corophiidae",43.4027777777778,0,27.3846153846154
"949",5,7,"s","Ampelisca abdita",39.0625,48,35.0588235294118
"950",5,7,"w","Mulinia lateralis",4.34027777777778,0,27.3846153846154
"951",5,7,"s","Diptera Chironomidae",21.7013888888889,48,35.0588235294118
"952",5,7,"u","Diptera Chironomidae",13.0208333333333,48,36.8484848484848
"953",5,7,"s","Eurypanopeus depressus",21.7013888888889,48,35.0588235294118
"954",5,7,"u","Eurypanopeus depressus",26.0416666666667,48,36.8484848484848
"955",5,7,"w","Eurypanopeus depressus",17.3611111111111,0,27.3846153846154
"956",5,7,"s","Callinectes sapidus",4.34027777777778,48,35.0588235294118
"957",5,7,"u","Callinectes sapidus",43.4027777777778,48,36.8484848484848
"958",5,7,"w","Callinectes sapidus",13.0208333333333,0,27.3846153846154
"959",5,7,"s","Pleuronectiformes",8.68055555555556,48,35.0588235294118
"960",5,7,"w","Fundulus grandis",4.34027777777778,0,27.3846153846154
"961",5,7,"s","Gobiosoma bosc/robustum",26.0416666666667,48,35.0588235294118
"962",5,7,"u","Gobiosoma bosc/robustum",78.125,48,36.8484848484848
"963",5,7,"w","Gobiosoma bosc/robustum",39.0625,0,27.3846153846154
"964",5,7,"s","Gobiesox strumosus",8.68055555555556,48,35.0588235294118
"965",5,7,"u","Gobiesox strumosus",8.68055555555556,48,36.8484848484848
"966",5,7,"u","Hypsoblennius ionthas",8.68055555555556,48,36.8484848484848
"967",5,7,"s","Gobionellus oceanicus",4.34027777777778,48,35.0588235294118
"968",5,7,"s","Isopoda Anthuridae",13.0208333333333,48,35.0588235294118
"969",5,7,"w","Pharidae",4.34027777777778,0,27.3846153846154
"970",5,7,"w","Probopyrus pandalicola",8.68055555555556,0,27.3846153846154
"971",5,7,"s","Alitta succinea",104.166666666667,48,35.0588235294118
"972",5,7,"u","Alitta succinea",13.0208333333333,48,36.8484848484848
"973",5,7,"w","Alitta succinea",112.847222222222,0,27.3846153846154
"974",5,7,"s","Palaemonetes ",47.7430555555556,48,35.0588235294118
"975",5,7,"u","Palaemonetes ",373.263888888889,48,36.8484848484848
"976",5,7,"w","Palaemonetes ",290.798611111111,0,27.3846153846154
