"","Site","Sample","TaxaID","season","Abundance","Biomass","Abundance.m2","Biomass.m2","scientific","common"
"470",3,7,"poly-1","u",6,0.00499999999999989,26.0416666666667,0.0217013888888884,"Alitta succinea","Clam worm"
"471",3,7,"poly-1","w",11,0.0226,47.7430555555556,0.0980902777777776,"Alitta succinea","Clam worm"
"472",3,7,"shmp-1","f",14,0.2613,60.7638888888889,1.13411458333333,"Palaemonetes ","Grass shrimp"
"473",3,7,"shmp-1","s",24,0.8904,104.166666666667,3.86458333333333,"Palaemonetes ","Grass shrimp"
"474",3,7,"shmp-1","u",130,1.523,564.236111111111,6.61024305555556,"Palaemonetes ","Grass shrimp"
"475",3,7,"shmp-1","w",7,0.2145,30.3819444444444,0.930989583333332,"Palaemonetes ","Grass shrimp"
"476",3,7,"shmp-6","u",2,0.165980952380952,8.68055555555556,0.720403439153439,"Penaeus aztecus","Brown shrimp"
"477",3,7,"shmp-7","f",17,0.1184,73.7847222222222,0.513888888888888,"Penaeus setiferus","White shrimp"
"478",4,1,"amp-1","f",31,0.1353,134.548611111111,0.587239583333333,"Gammaridae","Gammarid amphipod"
"479",4,1,"amp-1","s",184,0.350914285714286,798.611111111111,1.52306547619048,"Gammaridae","Gammarid amphipod"
"480",4,1,"amp-1","u",47,0.00270000000000015,203.993055555556,0.0117187500000006,"Gammaridae","Gammarid amphipod"
"481",4,1,"amp-1","w",110,0.0352560000000001,477.430555555556,0.153020833333334,"Gammaridae","Gammarid amphipod"
"482",4,1,"amp-11","f",2,0.07562,8.68055555555556,0.328211805555555,"Lysianassidae","Lysianassid amphipods"
"483",4,1,"amp-4","f",20,0.10974,86.8055555555556,0.476302083333334,"Corophiidae","Corophid amphipod"
"484",4,1,"amp-4","s",34,0.0729000000000002,147.569444444444,0.316406250000001,"Corophiidae","Corophid amphipod"
"485",4,1,"amp-4","u",9,0.00115999999999998,39.0625,0.00503472222222215,"Corophiidae","Corophid amphipod"
"486",4,1,"amp-4","w",10,0.00225400000000015,43.4027777777778,0.00978298611111175,"Corophiidae","Corophid amphipod"
"487",4,1,"biv-2","u",1,0.293,4.34027777777778,1.27170138888889,"Mulinia lateralis","Dwarf surf clam"
"488",4,1,"crb-1","f",49,1.8541,212.673611111111,8.04730902777778,"Eurypanopeus depressus","Flat back mud crab"
"489",4,1,"crb-1","s",9,2.1935,39.0625,9.52039930555556,"Eurypanopeus depressus","Flat back mud crab"
"490",4,1,"crb-1","u",11,1.229,47.7430555555556,5.33420138888889,"Eurypanopeus depressus","Flat back mud crab"
"491",4,1,"crb-6","f",10,0.1273,43.4027777777778,0.552517361111111,"Callinectes sapidus","Blue crab"
"492",4,1,"crb-6","s",1,0.3164,4.34027777777778,1.37326388888889,"Callinectes sapidus","Blue crab"
"493",4,1,"crb-6","u",16,1.697,69.4444444444444,7.36545138888889,"Callinectes sapidus","Blue crab"
"494",4,1,"fsh-1","u",1,0.0289999999999999,4.34027777777778,0.125868055555555,"Opsanus beta","Gulf toadfish"
"495",4,1,"fsh-19","w",11,11.174,47.7430555555556,48.4982638888889,"Fundulus grandis","Gulf killifish"
"496",4,1,"fsh-2","f",1,0.5036,4.34027777777778,2.18576388888889,"Gobiosoma bosc/robustum","Naked and Code Goby"
"497",4,1,"fsh-2","s",2,0.5429,8.68055555555556,2.35633680555556,"Gobiosoma bosc/robustum","Naked and Code Goby"
"498",4,1,"fsh-2","u",18,0.735,78.125,3.19010416666667,"Gobiosoma bosc/robustum","Naked and Code Goby"
"499",4,1,"fsh-2","w",2,0.0361,8.68055555555556,0.156684027777778,"Gobiosoma bosc/robustum","Naked and Code Goby"
"500",4,1,"fsh-3","u",8,0.473,34.7222222222222,2.05295138888889,"Gobiesox strumosus","Skillet fish"
"501",4,1,"fsh-7","f",2,1.5517,8.68055555555556,6.73480902777778,"Hypsoblennius ionthas","Freckled blenny"
"502",4,1,"fsh-7","u",3,1.425,13.0208333333333,6.18489583333333,"Hypsoblennius ionthas","Freckled blenny"
"503",4,1,"fsh-8","w",1,1.585,4.34027777777778,6.87934027777778,"Fundulus xenicus","Diamond killifish"
"504",4,1,"iso-1","s",1,0.0668,4.34027777777778,0.289930555555555,"Isopoda Idoteidae","Idoteid isopod"
"505",4,1,"iso-4","f",3,0.0852300000000001,13.0208333333333,0.369921875,"Isopoda Anthuridae","Anthurid isopod"
"506",4,1,"iso-4","s",2,0.0832999999999999,8.68055555555556,0.361545138888889,"Isopoda Anthuridae","Anthurid isopod"
"507",4,1,"iso-4","u",2,0.00104,8.68055555555556,0.00451388888888887,"Isopoda Anthuridae","Anthurid isopod"
"508",4,1,"nem-1","s",1,0.0766,4.34027777777778,0.332465277777778,"Nemertea","Ribbon worm"
"509",4,1,"poly-1","f",18,0.0989,78.125,0.429253472222222,"Alitta succinea","Clam worm"
"510",4,1,"poly-1","s",9,0.1628,39.0625,0.706597222222222,"Alitta succinea","Clam worm"
"511",4,1,"poly-1","u",12,0.00700000000000012,52.0833333333333,0.030381944444445,"Alitta succinea","Clam worm"
"512",4,1,"poly-1","w",15,0.0254000000000001,65.1041666666667,0.110243055555556,"Alitta succinea","Clam worm"
"513",4,1,"shmp-1","f",47,0.2478,203.993055555556,1.07552083333333,"Palaemonetes ","Grass shrimp"
"514",4,1,"shmp-1","s",46,2.7635,199.652777777778,11.9943576388889,"Palaemonetes ","Grass shrimp"
"515",4,1,"shmp-1","u",158,1.69,685.763888888889,7.33506944444445,"Palaemonetes ","Grass shrimp"
"516",4,1,"shmp-1","w",9,0.2917,39.0625,1.26605902777778,"Palaemonetes ","Grass shrimp"
"517",4,1,"shmp-2","f",1,0.2895,4.34027777777778,1.25651041666667,"Alpheidae","Snapping shrimp"
"518",4,1,"shmp-6","f",1,0.1597,4.34027777777778,0.693142361111111,"Penaeus aztecus","Brown shrimp"
"519",4,1,"shmp-7","f",10,0.0920000000000001,43.4027777777778,0.399305555555556,"Penaeus setiferus","White shrimp"
"520",4,2,"amp-1","f",31,0.111542,134.548611111111,0.484123263888889,"Gammaridae","Gammarid amphipod"
"521",4,2,"amp-1","w",86,0.0231639999999998,373.263888888889,0.100538194444443,"Gammaridae","Gammarid amphipod"
"522",4,2,"amp-11","f",4,0.081808,17.3611111111111,0.355069444444444,"Lysianassidae","Lysianassid amphipods"
"523",4,2,"amp-4","f",18,0.0999280000000001,78.125,0.433715277777778,"Corophiidae","Corophid amphipod"
"524",4,2,"amp-4","w",14,0.00384400000000004,60.7638888888889,0.0166840277777779,"Corophiidae","Corophid amphipod"
"525",4,2,"crb-1","f",38,1.7814,164.930555555556,7.73177083333333,"Eurypanopeus depressus","Flat back mud crab"
"526",4,2,"crb-1","w",4,0.5989,17.3611111111111,2.59939236111111,"Eurypanopeus depressus","Flat back mud crab"
"527",4,2,"crb-6","f",6,0.0141,26.0416666666667,0.0611979166666667,"Callinectes sapidus","Blue crab"
"528",4,2,"fsh-19","w",18,11.4986,78.125,49.9071180555556,"Fundulus grandis","Gulf killifish"
"529",4,2,"fsh-2","f",25,0.415,108.506944444444,1.80121527777778,"Gobiosoma bosc/robustum","Naked and Code Goby"
"530",4,2,"fsh-2","w",2,0.1244,8.68055555555556,0.539930555555556,"Gobiosoma bosc/robustum","Naked and Code Goby"
"531",4,2,"fsh-7","f",1,0.3234,4.34027777777778,1.40364583333333,"Hypsoblennius ionthas","Freckled blenny"
"532",4,2,"oph-1","w",2,0.002,8.68055555555556,0.00868055555555556,"Ophiuroidea","Brittle star"
"533",4,2,"poly-1","f",12,0.093,52.0833333333333,0.403645833333333,"Alitta succinea","Clam worm"
"534",4,2,"poly-1","w",12,0.0274000000000001,52.0833333333333,0.118923611111112,"Alitta succinea","Clam worm"
"535",4,2,"shmp-1","f",38,0.504,164.930555555556,2.1875,"Palaemonetes ","Grass shrimp"
"536",4,2,"shmp-1","w",4,0.1,17.3611111111111,0.434027777777778,"Palaemonetes ","Grass shrimp"
"537",4,2,"shmp-7","f",8,0.0168000000000004,34.7222222222222,0.0729166666666683,"Penaeus setiferus","White shrimp"
"538",4,3,"amp-1","f",59,0.14278,256.076388888889,0.619704861111111,"Gammaridae","Gammarid amphipod"
"539",4,3,"amp-1","s",469,0.0614520000000001,2035.59027777778,0.266718750000001,"Gammaridae","Gammarid amphipod"
"540",4,3,"amp-1","u",103,0.01216,447.048611111111,0.0527777777777778,"Gammaridae","Gammarid amphipod"
"541",4,3,"amp-11","f",2,0.0762920000000001,8.68055555555556,0.331128472222223,"Lysianassidae","Lysianassid amphipods"
"542",4,3,"amp-4","f",16,0.104552,69.4444444444444,0.453784722222221,"Corophiidae","Corophid amphipod"
"543",4,3,"amp-4","s",4,0.105852,17.3611111111111,0.459427083333333,"Corophiidae","Corophid amphipod"
"544",4,3,"amp-4","u",11,0.0022,47.7430555555556,0.00954861111111112,"Corophiidae","Corophid amphipod"
"545",4,3,"crb-1","f",31,0.2624,134.548611111111,1.13888888888889,"Eurypanopeus depressus","Flat back mud crab"
"546",4,3,"crb-1","s",7,2.227,30.3819444444444,9.66579861111111,"Eurypanopeus depressus","Flat back mud crab"
"547",4,3,"crb-1","u",9,2.636,39.0625,11.4409722222222,"Eurypanopeus depressus","Flat back mud crab"
"548",4,3,"crb-6","f",12,0.3942,52.0833333333333,1.7109375,"Callinectes sapidus","Blue crab"
"549",4,3,"crb-6","u",15,0.638,65.1041666666667,2.76909722222222,"Callinectes sapidus","Blue crab"
"550",4,3,"fsh-1","u",1,0.036,4.34027777777778,0.15625,"Opsanus beta","Gulf toadfish"
"551",4,3,"fsh-2","f",17,0.2366,73.7847222222222,1.02690972222222,"Gobiosoma bosc/robustum","Naked and Code Goby"
"552",4,3,"fsh-2","s",4,0.4371,17.3611111111111,1.89713541666666,"Gobiosoma bosc/robustum","Naked and Code Goby"
"553",4,3,"fsh-2","u",12,0.79,52.0833333333333,3.42881944444444,"Gobiosoma bosc/robustum","Naked and Code Goby"
"554",4,3,"fsh-3","s",1,0.0750999999999999,4.34027777777778,0.325954861111111,"Gobiesox strumosus","Skillet fish"
"555",4,3,"fsh-3","u",4,0.374,17.3611111111111,1.62326388888889,"Gobiesox strumosus","Skillet fish"
"556",4,3,"fsh-7","u",2,0.563,8.68055555555556,2.44357638888889,"Hypsoblennius ionthas","Freckled blenny"
"557",4,3,"iso-1","s",1,0.094388,4.34027777777778,0.409670138888889,"Isopoda Idoteidae","Idoteid isopod"
"558",4,3,"iso-4","f",2,0.075092,8.68055555555556,0.325920138888889,"Isopoda Anthuridae","Anthurid isopod"
"559",4,3,"iso-4","s",1,0.0851879999999999,4.34027777777778,0.369739583333333,"Isopoda Anthuridae","Anthurid isopod"
"560",4,3,"nem-1","s",1,0.0805,4.34027777777778,0.349392361111111,"Nemertea","Ribbon worm"
"561",4,3,"poly-1","f",23,0.0975000000000001,99.8263888888889,0.423177083333334,"Alitta succinea","Clam worm"
"562",4,3,"poly-1","s",6,0.0898999999999999,26.0416666666667,0.390190972222222,"Alitta succinea","Clam worm"
"563",4,3,"poly-1","u",1,0.001,4.34027777777778,0.00434027777777778,"Alitta succinea","Clam worm"
"564",4,3,"shmp-1","f",39,0.464,169.270833333333,2.01388888888889,"Palaemonetes ","Grass shrimp"
"565",4,3,"shmp-1","s",21,0.838,91.1458333333333,3.63715277777778,"Palaemonetes ","Grass shrimp"
"566",4,3,"shmp-1","u",160,1.865,694.444444444444,8.09461805555556,"Palaemonetes ","Grass shrimp"
"567",4,3,"shmp-7","f",28,0.1368,121.527777777778,0.59375,"Penaeus setiferus","White shrimp"
"568",4,3,"shmp-7","u",1,0.001,4.34027777777778,0.00434027777777778,"Penaeus setiferus","White shrimp"
"569",4,4,"amp-1","f",400,0.02502,1736.11111111111,0.10859375,"Gammaridae","Gammarid amphipod"
"570",4,4,"amp-1","s",281,0.3634,1219.61805555556,1.57725694444444,"Gammaridae","Gammarid amphipod"
"571",4,4,"amp-1","u",227,0.0141599999999999,985.243055555556,0.0614583333333327,"Gammaridae","Gammarid amphipod"
"572",4,4,"amp-1","w",85,0.0275399999999999,368.923611111111,0.11953125,"Gammaridae","Gammarid amphipod"
"573",4,4,"amp-4","f",206,0.01472,894.097222222222,0.0638888888888888,"Corophiidae","Corophid amphipod"
"574",4,4,"amp-4","s",71,0.0784,308.159722222222,0.340277777777778,"Corophiidae","Corophid amphipod"
"575",4,4,"amp-4","u",48,0.00480000000000003,208.333333333333,0.0208333333333334,"Corophiidae","Corophid amphipod"
"576",4,4,"amp-4","w",2,0.000966000000000156,8.68055555555556,0.00419270833333401,"Corophiidae","Corophid amphipod"
"577",4,4,"biv-4","w",1,0.0147999999999999,4.34027777777778,0.0642361111111108,"Ameritella mitchelli","Ameritella bivalve"
"578",4,4,"bug-2","f",1,0.001,4.34027777777778,0.00434027777777778,"Diptera Chironomidae","Midge larvae"
"579",4,4,"crb-1","f",21,0.2817,91.1458333333333,1.22265625,"Eurypanopeus depressus","Flat back mud crab"
"580",4,4,"crb-1","s",17,5.5196,73.7847222222222,23.9565972222222,"Eurypanopeus depressus","Flat back mud crab"
"581",4,4,"crb-1","u",8,1.425,34.7222222222222,6.18489583333333,"Eurypanopeus depressus","Flat back mud crab"
"582",4,4,"crb-1","w",2,0.0257000000000001,8.68055555555556,0.111545138888889,"Eurypanopeus depressus","Flat back mud crab"
"583",4,4,"crb-6","f",11,0.0317000000000001,47.7430555555556,0.137586805555556,"Callinectes sapidus","Blue crab"
"584",4,4,"crb-6","s",1,0.1877,4.34027777777778,0.814670138888889,"Callinectes sapidus","Blue crab"
"585",4,4,"crb-6","u",23,1.479,99.8263888888889,6.41927083333333,"Callinectes sapidus","Blue crab"
"586",4,4,"fsh-19","w",6,4.9912,26.0416666666667,21.6631944444444,"Fundulus grandis","Gulf killifish"
"587",4,4,"fsh-2","f",18,0.4111,78.125,1.78428819444444,"Gobiosoma bosc/robustum","Naked and Code Goby"
"588",4,4,"fsh-2","s",4,1.0762,17.3611111111111,4.67100694444444,"Gobiosoma bosc/robustum","Naked and Code Goby"
"589",4,4,"fsh-2","u",19,0.487,82.4652777777778,2.11371527777778,"Gobiosoma bosc/robustum","Naked and Code Goby"
"590",4,4,"fsh-2","w",2,0.0554000000000001,8.68055555555556,0.240451388888889,"Gobiosoma bosc/robustum","Naked and Code Goby"
"591",4,4,"fsh-3","s",8,0.1204,34.7222222222222,0.522569444444445,"Gobiesox strumosus","Skillet fish"
"592",4,4,"fsh-3","u",3,0.189,13.0208333333333,0.8203125,"Gobiesox strumosus","Skillet fish"
"593",4,4,"fsh-7","u",2,0.752,8.68055555555556,3.26388888888889,"Hypsoblennius ionthas","Freckled blenny"
"594",4,4,"iso-1","s",3,0.0703,13.0208333333333,0.305121527777778,"Isopoda Idoteidae","Idoteid isopod"
"595",4,4,"iso-4","f",12,0.00394,52.0833333333333,0.0171006944444444,"Isopoda Anthuridae","Anthurid isopod"
"596",4,4,"iso-4","s",4,0.077,17.3611111111111,0.334201388888889,"Isopoda Anthuridae","Anthurid isopod"
"597",4,4,"iso-8","f",2,0.00198,8.68055555555556,0.00859374999999999,"Isopoda Ancinidae","Ancinid isopod"
"598",4,4,"nem-1","s",1,0.0781000000000001,4.34027777777778,0.338975694444445,"Nemertea","Ribbon worm"
"599",4,4,"poly-1","f",11,0.00780000000000003,47.7430555555556,0.0338541666666668,"Alitta succinea","Clam worm"
"600",4,4,"poly-1","s",24,0.1257,104.166666666667,0.545572916666665,"Alitta succinea","Clam worm"
"601",4,4,"poly-1","u",6,0.012,26.0416666666667,0.0520833333333334,"Alitta succinea","Clam worm"
"602",4,4,"poly-1","w",13,0.0322999999999998,56.4236111111111,0.140190972222221,"Alitta succinea","Clam worm"
"603",4,4,"shmp-1","f",28,0.4473,121.527777777778,1.94140625,"Palaemonetes ","Grass shrimp"
"604",4,4,"shmp-1","s",30,1.9446,130.208333333333,8.44010416666666,"Palaemonetes ","Grass shrimp"
"605",4,4,"shmp-1","u",256,3.048,1111.11111111111,13.2291666666667,"Palaemonetes ","Grass shrimp"
"606",4,4,"shmp-1","w",18,0.5219,78.125,2.26519097222222,"Palaemonetes ","Grass shrimp"
"607",4,4,"shmp-6","f",1,0.3796,4.34027777777778,1.64756944444444,"Penaeus aztecus","Brown shrimp"
"608",4,4,"shmp-7","f",12,0.0256999999999998,52.0833333333333,0.111545138888888,"Penaeus setiferus","White shrimp"
"609",4,4,"shmp-7","u",2,0.001,8.68055555555556,0.00434027777777778,"Penaeus setiferus","White shrimp"
"610",4,5,"amp-1","f",58,0.170706,251.736111111111,0.740911458333332,"Gammaridae","Gammarid amphipod"
"611",4,5,"amp-1","s",1141,0.0365000000000002,4952.25694444444,0.15842013888889,"Gammaridae","Gammarid amphipod"
"612",4,5,"amp-1","u",145,0.0201199999999998,629.340277777778,0.0873263888888881,"Gammaridae","Gammarid amphipod"
"613",4,5,"amp-1","w",67,0.0364999999999998,290.798611111111,0.158420138888888,"Gammaridae","Gammarid amphipod"
"614",4,5,"amp-4","f",26,0.12087,112.847222222222,0.524609375,"Corophiidae","Corophid amphipod"
"615",4,5,"amp-4","s",218,0.018136,946.180555555556,0.0787152777777779,"Corophiidae","Corophid amphipod"
"616",4,5,"amp-4","u",52,0.00519999999999998,225.694444444444,0.0225694444444444,"Corophiidae","Corophid amphipod"
"617",4,5,"amp-4","w",4,0.00143999999999992,17.3611111111111,0.00624999999999966,"Corophiidae","Corophid amphipod"
"618",4,5,"crb-1","f",40,2.3229,173.611111111111,10.08203125,"Eurypanopeus depressus","Flat back mud crab"
"619",4,5,"crb-1","s",11,3.4604,47.7430555555556,15.0190972222222,"Eurypanopeus depressus","Flat back mud crab"
"620",4,5,"crb-1","u",14,3.591,60.7638888888889,15.5859375,"Eurypanopeus depressus","Flat back mud crab"
"621",4,5,"crb-6","f",2,0.0807,8.68055555555556,0.350260416666667,"Callinectes sapidus","Blue crab"
"622",4,5,"crb-6","u",16,0.651,69.4444444444444,2.82552083333333,"Callinectes sapidus","Blue crab"
"623",4,5,"fsh-1","u",1,0.012,4.34027777777778,0.0520833333333334,"Opsanus beta","Gulf toadfish"
"624",4,5,"fsh-19","w",4,3.1399,17.3611111111111,13.6280381944444,"Fundulus grandis","Gulf killifish"
"625",4,5,"fsh-2","f",22,0.6679,95.4861111111111,2.89887152777778,"Gobiosoma bosc/robustum","Naked and Code Goby"
"626",4,5,"fsh-2","s",7,0.772,30.3819444444444,3.35069444444444,"Gobiosoma bosc/robustum","Naked and Code Goby"
"627",4,5,"fsh-2","u",19,1.077,82.4652777777778,4.67447916666667,"Gobiosoma bosc/robustum","Naked and Code Goby"
"628",4,5,"fsh-2","w",1,0.0470999999999999,4.34027777777778,0.204427083333333,"Gobiosoma bosc/robustum","Naked and Code Goby"
"629",4,5,"fsh-3","s",2,0.00340000000000007,8.68055555555556,0.0147569444444447,"Gobiesox strumosus","Skillet fish"
"630",4,5,"fsh-3","u",9,0.893,39.0625,3.87586805555556,"Gobiesox strumosus","Skillet fish"
"631",4,5,"fsh-6","u",3,0.816,13.0208333333333,3.54166666666667,"Hypsoblennius hentz","Feather blenny"
"632",4,5,"fsh-7","u",2,0.425,8.68055555555556,1.84461805555555,"Hypsoblennius ionthas","Freckled blenny"
"633",4,5,"iso-4","u",1,0.00142,4.34027777777778,0.00616319444444444,"Isopoda Anthuridae","Anthurid isopod"
"634",4,5,"nem-1","s",1,0.0841999999999998,4.34027777777778,0.365451388888888,"Nemertea","Ribbon worm"
"635",4,5,"par-2","f",1,0.0874999999999999,4.34027777777778,0.379774305555555,"Loxothylacus panopaei","Mud crab parasitic barnacle"
"636",4,5,"par-2","s",1,0.001,4.34027777777778,0.00434027777777778,"Loxothylacus panopaei","Mud crab parasitic barnacle"
"637",4,5,"poly-1","f",10,0.0767,43.4027777777778,0.332899305555556,"Alitta succinea","Clam worm"
"638",4,5,"poly-1","s",17,0.109,73.7847222222222,0.473090277777778,"Alitta succinea","Clam worm"
"639",4,5,"poly-1","u",24,0.0249999999999999,104.166666666667,0.108506944444444,"Alitta succinea","Clam worm"
"640",4,5,"poly-1","w",7,0.00909999999999989,30.3819444444444,0.0394965277777773,"Alitta succinea","Clam worm"
"641",4,5,"shmp-1","f",15,0.287,65.1041666666667,1.24565972222222,"Palaemonetes ","Grass shrimp"
"642",4,5,"shmp-1","s",9,0.4673,39.0625,2.02821180555556,"Palaemonetes ","Grass shrimp"
"643",4,5,"shmp-1","u",99,1.442,429.6875,6.25868055555555,"Palaemonetes ","Grass shrimp"
"644",4,5,"shmp-1","w",8,0.1649,34.7222222222222,0.715711805555555,"Palaemonetes ","Grass shrimp"
"645",4,5,"shmp-2","w",1,0.4131,4.34027777777778,1.79296875,"Alpheidae","Snapping shrimp"
"646",4,5,"shmp-6","f",1,0.0869,4.34027777777778,0.377170138888889,"Penaeus aztecus","Brown shrimp"
"647",4,5,"shmp-7","f",3,0.081,13.0208333333333,0.3515625,"Penaeus setiferus","White shrimp"
"648",4,5,"shmp-7","w",1,0.0253999999999999,4.34027777777778,0.110243055555555,"Penaeus setiferus","White shrimp"
"649",4,6,"amp-1","s",80,0.2856,347.222222222222,1.23958333333333,"Gammaridae","Gammarid amphipod"
"650",4,6,"amp-1","u",251,0.00759999999999997,1089.40972222222,0.032986111111111,"Gammaridae","Gammarid amphipod"
"651",4,6,"amp-1","w",90,0.0406800000000001,390.625,0.1765625,"Gammaridae","Gammarid amphipod"
"652",4,6,"amp-4","s",9,0.1298,39.0625,0.563368055555555,"Corophiidae","Corophid amphipod"
"653",4,6,"amp-4","u",13,0.00219999999999997,56.4236111111111,0.009548611111111,"Corophiidae","Corophid amphipod"
"654",4,6,"amp-4","w",3,0.00097999999999997,13.0208333333333,0.00425347222222209,"Corophiidae","Corophid amphipod"
"655",4,6,"amp-7","s",1,0.0701000000000001,4.34027777777778,0.304253472222222,"Ampelisca abdita","Gammarid tube-building amphipod"
"656",4,6,"biv-2","s",2,0.0591727272727273,8.68055555555556,0.256826073232323,"Mulinia lateralis","Dwarf surf clam"
"657",4,6,"bug-2","s",2,0.001,8.68055555555556,0.00434027777777778,"Diptera Chironomidae","Midge larvae"
"658",4,6,"crb-1","s",14,1.91666923076923,60.7638888888889,8.31887686965812,"Eurypanopeus depressus","Flat back mud crab"
"659",4,6,"crb-1","u",5,1.145,21.7013888888889,4.96961805555556,"Eurypanopeus depressus","Flat back mud crab"
"660",4,6,"crb-1","w",9,0.2473,39.0625,1.07335069444444,"Eurypanopeus depressus","Flat back mud crab"
"661",4,6,"crb-6","s",2,0.2539,8.68055555555556,1.10199652777778,"Callinectes sapidus","Blue crab"
"662",4,6,"crb-6","u",21,1.504,91.1458333333333,6.52777777777778,"Callinectes sapidus","Blue crab"
"663",4,6,"fsh-10","s",2,0.2514,8.68055555555556,1.09114583333333,"Ctenogobius boleosoma","Darter Goby"
"664",4,6,"fsh-19","w",8,6.7307,34.7222222222222,29.2131076388889,"Fundulus grandis","Gulf killifish"
"665",4,6,"fsh-2","s",4,0.5749,17.3611111111111,2.49522569444445,"Gobiosoma bosc/robustum","Naked and Code Goby"
"666",4,6,"fsh-2","u",15,0.587,65.1041666666667,2.54774305555556,"Gobiosoma bosc/robustum","Naked and Code Goby"
"667",4,6,"fsh-2","w",5,0.1726,21.7013888888889,0.749131944444445,"Gobiosoma bosc/robustum","Naked and Code Goby"
"668",4,6,"fsh-20","w",2,0.8871,8.68055555555556,3.85026041666666,"Fundulus pulvereus","Bayou killifish"
"669",4,6,"fsh-3","s",3,0.0936,13.0208333333333,0.40625,"Gobiesox strumosus","Skillet fish"
"670",4,6,"fsh-3","u",5,0.33,21.7013888888889,1.43229166666667,"Gobiesox strumosus","Skillet fish"
"671",4,6,"fsh-6","u",1,0.16,4.34027777777778,0.694444444444444,"Hypsoblennius hentz","Feather blenny"
"672",4,6,"iso-1","s",2,0.0774000000000001,8.68055555555556,0.335937500000001,"Isopoda Idoteidae","Idoteid isopod"
"673",4,6,"iso-4","s",3,0.0441,13.0208333333333,0.19140625,"Isopoda Anthuridae","Anthurid isopod"
"674",4,6,"iso-4","w",2,0.00118000000000017,8.68055555555556,0.00512152777777852,"Isopoda Anthuridae","Anthurid isopod"
"675",4,6,"iso-8","s",2,0.0811999999999999,8.68055555555556,0.352430555555555,"Isopoda Ancinidae","Ancinid isopod"
"676",4,6,"nem-1","s",3,0.101433333333333,13.0208333333333,0.440248842592593,"Nemertea","Ribbon worm"
"677",4,6,"poly-1","s",18,0.0792,78.125,0.34375,"Alitta succinea","Clam worm"
"678",4,6,"poly-1","u",2,0.001,8.68055555555556,0.00434027777777778,"Alitta succinea","Clam worm"
"679",4,6,"poly-1","w",14,0.0490999999999999,60.7638888888889,0.213107638888889,"Alitta succinea","Clam worm"
"680",4,6,"shmp-1","s",6,0.3196,26.0416666666667,1.38715277777778,"Palaemonetes ","Grass shrimp"
"681",4,6,"shmp-1","u",123,2.248,533.854166666667,9.75694444444445,"Palaemonetes ","Grass shrimp"
"682",4,6,"shmp-1","w",7,0.2045,30.3819444444444,0.887586805555557,"Palaemonetes ","Grass shrimp"
"683",4,7,"amp-1","f",26,0.109079591836734,112.847222222222,0.473435728458049,"Gammaridae","Gammarid amphipod"
"684",4,7,"amp-1","s",115,0.3242,499.131944444444,1.40711805555556,"Gammaridae","Gammarid amphipod"
"685",4,7,"amp-1","u",77,0.0158000000000002,334.201388888889,0.0685763888888897,"Gammaridae","Gammarid amphipod"
"686",4,7,"amp-1","w",72,0.0262099999999998,312.5,0.113758680555555,"Gammaridae","Gammarid amphipod"
"687",4,7,"amp-11","f",12,0.0883510204081632,52.0833333333333,0.383467970521542,"Lysianassidae","Lysianassid amphipods"
"688",4,7,"amp-4","f",18,0.112595918367347,78.125,0.488697562358276,"Corophiidae","Corophid amphipod"
"689",4,7,"amp-4","s",6,0.0731999999999999,26.0416666666667,0.317708333333333,"Corophiidae","Corophid amphipod"
"690",4,7,"amp-4","u",5,0.00160000000000001,21.7013888888889,0.0069444444444445,"Corophiidae","Corophid amphipod"
"691",4,7,"amp-4","w",17,0.00361600000000006,73.7847222222222,0.0156944444444447,"Corophiidae","Corophid amphipod"
"692",4,7,"biv-2","f",1,0.0735999999999999,4.34027777777778,0.319444444444444,"Mulinia lateralis","Dwarf surf clam"
"693",4,7,"bug-2","f",2,0.0687,8.68055555555556,0.298177083333333,"Diptera Chironomidae","Midge larvae"
"694",4,7,"crb-1","f",94,0.1358,407.986111111111,0.589409722222223,"Eurypanopeus depressus","Flat back mud crab"
"695",4,7,"crb-1","s",4,0.3076,17.3611111111111,1.33506944444444,"Eurypanopeus depressus","Flat back mud crab"
"696",4,7,"crb-1","u",5,0.597,21.7013888888889,2.59114583333333,"Eurypanopeus depressus","Flat back mud crab"
"697",4,7,"crb-1","w",1,0.2727,4.34027777777778,1.18359375,"Eurypanopeus depressus","Flat back mud crab"
"698",4,7,"crb-6","f",9,0.0781000000000001,39.0625,0.338975694444445,"Callinectes sapidus","Blue crab"
"699",4,7,"crb-6","s",7,2.0878,30.3819444444444,9.06163194444444,"Callinectes sapidus","Blue crab"
"700",4,7,"crb-6","u",20,23.445,86.8055555555556,101.7578125,"Callinectes sapidus","Blue crab"
"701",4,7,"fsh-18","f",1,3.10315,4.34027777777778,13.4685329861111,"Eleotris amblyopsis","Large-scaled spinycheek sleeper"
"702",4,7,"fsh-19","w",1,0.7728,4.34027777777778,3.35416666666667,"Fundulus grandis","Gulf killifish"
"703",4,7,"fsh-2","f",11,0.3043,47.7430555555556,1.32074652777778,"Gobiosoma bosc/robustum","Naked and Code Goby"
"704",4,7,"fsh-2","s",6,1.4892,26.0416666666667,6.46354166666667,"Gobiosoma bosc/robustum","Naked and Code Goby"
"705",4,7,"fsh-2","u",14,0.631,60.7638888888889,2.73871527777778,"Gobiosoma bosc/robustum","Naked and Code Goby"
